19430053,When Eiza posted #metoo I was mad as shit WHO TOUCHED YOU BABY ILL KILL EM!!!! https://t.co/bJWCpjHStx,2,,
4008796,Almost every woman I know has at the minimum  been catcalled or harassed or bullied by men. #MeToo .,1,1,1
6575399,"Ex-boyfriend spread false stories about our relationship to make himself seem more of a lad"" with his friends. Denied it, until the HR dept threatened him with a police investigation when it came to light he had possibly shown photos of another ex to his friends #MeToo""",1,1,1
10359140,another boss  2 years later asked me in his office to tell me about that time he fucked an intern and if I wanted it too. He was 57 #metoo,1,1,2
19862032,(this does not include the manager who sexually harassed me and showed no remorse until i was fired though. #metoo and all that,1,1,1
15959393,"I was sexually harassed repeatedly at work by a man 30 years older than me, I had proof through FB messages he would constantly send me, my boss said he would have a talk with him."" Never happened. Never punished. Never fired. He also harassed underage women #SpeakUp #MeToo ",1,1,1
10292315,#MeToo He was fired from one company for sexually harassing me  and when I changed jobs two years later he was working there!,1,1,2
16052489,He touched my hands and asked if the rest of me was that pale too. I ran away when he stopped the car #MeToo,1,1,2
11428370,"A fat girl groped me in a bar and said  I'll give you something besides nachos to eat"" I was embarrassed #MeToo""",1,1,1
16809510,"Out of countless examples. 1) she's got curls, so she must be fun."" 2) Kisses my bare shoulder and says, ""THAT was gentle."" (after he asked me to hide in a closet with him) #MeToo""",1,1,1
11992465,Or the countless times men have rubbed their genitals against me on crowded trains. Or made lewd gestures at me while I walk past #MeToo,1,1,1
11041122,In addition to continually being called various sexist slurs by males  I was sexually assaulted in middle school by an older student. #MeToo,1,1,1
1131273,When I asked a male customer to leave bc he was making my female coworkers uncomfortable  & he grabbed me and tried to kiss my neck. #MeToo,1,1,1
2624916,#MeToo Latest  not any where near worst: Sat. night a wanker stared straight at my face pulled out his willy and started yanking.,1,1,2
5484573,#MeToo . I was sexually harassed by a female @work & when I spoke up about it 2 my boss  MY hours were cut. Both women were wrong so I quit.,1,1,2
10833379,I was constantly harassed by one of my bosses he kept saying inappropriate things to me..would come from behind and hug my waist #MeToo,1,1,2
16004326,Beyond the catcalling street harassment & getting groped at clubs  I was also cyber-stalked & harassed by an ex's uncle. #MeToo #NotOK,1,1,2
14586104,#MeToo I was told I looked like a virgin and was asked if I was one. He didn't get fired until months later after harassing other women.,1,1,2
16884222,#metoo Three twenty somethings guys stopped their car in the middle of the road to catcall me and my friend. I was thirteen.,1,1,2
7677563,"#metoo in high school my teacher relentlessly harassed me/flirted with me and asked me do you like older men"" in front of the whole class""",1,1,2
18240969,at a local event a guy groped my ass & called me a whore for not wanting him to touch me. the worst thing? #MeToo (cont.),1,1,1
13912881,#meToo A guy catcalled me while working with His daughter at the pool. He said I ‚Äúneeded to show more skin for the boys.‚Äù,1,1,1
9855990,At a bar in college a man grabbed me from behind. I confronted him and he got in my face...guess who was asked to leave...not him. #MeToo,1,1,1
10801518,1st job out of college. Company womanizer began rubbing my shoulders. Instinctly yelled gross! He was too embarrassed to try again. #MeToo,1,1,1
1398391,I'm 16 and won't let a boy touch me  so instead he calls me a slut and spreads a few rumors. #metoo,1,1,1
7778799,Getting cat called twice while walking 10 minutes to grab lunch today #MeToo https:// twitter.com/alyssa_milano/ status/919659438700670976 ‚Ä¶,1,1,1
7952575,"As 18 y/o in London an old man got into my cab & tried to abduct me. Told driver we were family"" as he pulled up porn on his phone #metoo""",1,1,1
3364601,I'm regularly followed tailed  harassed & embarassed by men on the motorway just because I'm blonde. Not ok. #metoo,1,1,1
2728591,"#metoo right now walking in Ladbroke Grove. Man reaches out to grab my arm. I evade. Hello gorgeous come and stroke my dog. Sexy Slut""""",1,1,1
15120127,#MeToo bc an older coworker sexually harassed several times commenting about my body/what he'd like to do.I was 18.He was fired from..(1/2),1,1,2
3462143,#MeToo It‚Äôs not ok. More often it goes unreported because of the backlash us women get. Oh you shouldn‚Äôt have had such a low cut top on. Oh your pants were too tight. You flirted with him you probably wanted it. Actual things said to me. #stillnotok,1,1,1
3349956,A teenage boy grabbed my ass on the tram in Melbourne Australia. I was 21 I yelled at him and he laughed #MeToo,1,1,1
3357224,Today a man followed a woman two blocks catcalling her. She ignored him. He called her a bitch for ignoring him. This needs to stop. #MeToo,1,1,1
4912474,Being told to smile by strangers on the street as they stand too close to me  touch my leg as I pass & yell out what they'd do to me. #MeToo,1,1,1
4315483,#MeToo when I was 16 a man older than my dad wolf catcalled me in the street,1,1,1
19973537,Gotta love it when your MIDDLE SCHOOL BIBLE teachers think its okay to scratch your back or rub your shoulders in class #MeToo #GACS,1,1,2
2676697,#metoo he threatened me  tried to force me to kiss him  messaged me constantly  followed me. I took him to court. Never blame the victim.,1,1,1
5754432,It's not ok to follow someone pestering them for their number  or to get angry when they say no #MeToo,1,1,1
17024666,"Same year another boy got on the school bus, pulled my head into his crotch and said gimme head"" then walked off laughing. #MeToo (3)""",1,1,2
8518848,One of those same ‚Äúfriends‚Äù aggressively stalking me & continually contacting me after I‚Äôd told him I wasn‚Äôt interested in an affair. #metoo,1,1,2
19551379,#MeToo . Because I had to ask my friends to come wait for me by my locker after school so boys wouldn‚Äôt harass me and make lewd jokes.,1,1,2
13282537,While riding MARTA in Atlanta some dude started demanding my phone number. No one helped even though I was terrified #MeToo,1,1,1
17552051,I wear soooooo respectably but there are men who catcall me anyways... so~ wardrobe doesn't matter #MeToo We need to change this!,1,1,1
18908466,I once called a construction company to report their workers harassing me as I walked by every day. The mgr acted like I was crazy #MeToo,1,1,1
6169787,#MeToo bc I was just catcalled by a car  which then TURNED AROUND to follow me as I walked around a park in a SWEATER during my lunchbreak. ,1,1,1
18608009,#MeToo . Inappropriate comments from coworkers fellow church members  and classmates. Being followed by/harassed by strangers in public.,1,1,1
1243763,#MeToo been called a whore slut a twink a dyke,1,1,1
10426832,a man grabbed my breast on the way home from a double shift. his friends punched me in the face and called me a 3$ whore. #metoo,1,1,1
8413148,"I was harassed by my bed bug exterminator. When reported they asked what I was wearing."" ""A bed bug bikini of course"" ,I said. #Metoo""",1,1,1
19011433,Oh ha ha  Sr Chief as he grabbed me anyway. I told him I had a boyfriend. He asked me if I liked older men. #metoo,1,1,2
1207944,1st time was when I was a young kid watching them catcall my mom. 2nd time a guy followed us in his car. I've lost track after that #MeToo,1,1,1
8506053,A 'friend' made younger me to write horrible  insensitive porn with her. Calling me a bad friend and pussy coz I didn't like it. #MeToo,1,1,1
17715991,#MeToo at my old job a client made comments to me  then kissed my neck. I told my boss. I was fired. Client is still getting treated there.,1,1,1
19184743,"#MeToo I was 13. He asked for my number, then grabbed my crotch and asked if I was giving this out yet."" https:// twitter.com/womensmarch/st atus/919705604075216896 ‚Ä¶""",1,1,2
10530520,He laughed as he left riding his motorcycle after he groped me. #MeToo,1,1,1
8493310,"2) Workman working at a local school catcalling me then calling me a f***ing bitch"" when I ignored then. I was 19. #MeToo""",1,1,1
16843353, The guys I was with just laughed  and when I got upset & walked away  another group of lads wolf whistled at me as I cried #MeToo,1,1,1
14101151,Followed home in foreign city by 2 men harassing me from a car. Laughed it off  didn't want them to see my fear. Got home and sobbed. #MeToo,1,1,1
2158995,Because a guy pulled my hair in Jellybaby because I wouldn‚Äôt give him attention when he stared at me. #MeToo,1,1,1
10511622,Being on the job and having a man come in and lean over the counter to touch my hair and shoulders #MeToo,1,1,2
2342333,#metoo when I was 14 years old my dad's friend hit on me at a tailgate. I was wear jeans and an oversized football jersey. My dad laughed.,1,1,1
14436034,People who are obligated to disclose:men who do everything from catcalling to joking about rape to groping to leering. Yes you. Now. #MeToo,1,1,1
7421358,#MeToo 5 years ago when my boss kept rubbing my shoulders  even though I REPEATEDLY asked him to STOP.,1,1,2
11534164,"A co-worker would rub my shoulders and back. When I mentioned it to other women at work I was told he was just being friendly."" #MeToo""",1,1,2
19517305,I was sexually harassed by my dept mgr. He had a well known history of harassment. Yet  he was only fired after I threatened to sue. #MeToo,1,1,2
19057021,S/O to the Eternal Creep who was determined to make a woman's MeToo post into an opportunity to catcall her. That guy. That. Guy.,1,1,1
8747044,#MeToo I've been catcalled  touched by creepy men  got stared at by a man even when i was laughing with friends  got harrased at work by,1,1,1
8385230,#metoo Because when I gave someone the finger for catcalling me  I was made to feel guilty for being so rude.,1,1,1
6162637,#metoo Because someone grabbed my ass while I was walking in the street and when I talked about it the first question I was asked was: what were you wearing?,1,1,1
7669133,"#metoo Same thing happened to me. A trainer called me 'Hot n Ready' like a Little Caesar's pizza and they thought it was funny. I got fired a week later for audibly cursing after he tried to grab my hand as I threw away food. He claimed he was trying to help and felt attacked"".""",1,1,1
9878921,Catcalling. Staring. Grabbing. Degradation. Lying. Manipulation. #MeToo,1,1,1
8342352,This doesn't include employers who made inappropriate comments touched me  or told me I'd be rewarded for accepting unwanted advances. Nor the men who kept coming around after I said I wasn't interested. Or the one who tried to hit me for not dancing w/him at a bar. #Metoo,1,1,2
7935114,#MeToo Managing partner asked to touch my shirt. Grabbed me before I could answer. Then victim shamed by HR (woman) for not reporting sooner,1,1,2
1634065,#MeToo Managing partner asked to touch my shirt. Grabbed me before I could answer. Then victim shamed by HR (woman) for not reporting sooner,1,1,1
19350119,I was on a date and the guy pulled out a porn magazine. He then touched himself confront of me. #MeToo,1,1,1
7820796,I was on a dateI was on a date and the guy pulled out a porn magazine. He then grabbed me and touched himself confront of me. #MeToo,1,1,1
11922711,Watched a guy constantly harass my friend in lessons because he found it funny making the Muslim girl in a headscarf feel embarrassed #MeToo,1,1,1
2751004,"At one job this man would rub your shoulders and rest his junk on your ass, we called it Getting Colemanned"" his name was Coleman. #MeToo""",1,1,2
4276826,"#metoo in 2005 guy at work was sexually harassing me. Lewd comments and accidentally"" touching my ass. Mgt said ""boys will be boys"".""",1,1,2
10946636,#MeToo my fav recent one: coworker got my number  harassed me my 1st weekend on the job for a date. Was promoted to HR. I left.,1,1,1
11891722,At an old job  an older male coworker grabbed me by the ponytail to simulate a blowjob gesture. I told my managers & they laughed. I was 17. #MeToo,1,1,1
18075526, Old dude stopped me and asked if I would suck his dick then pulled it out. Too graphic too bad #metoo,1,1,2
3011684,#MeToo Can‚Äôt even recall all the times a man (strangers also) touched me inappropriately to worse. Comments on my body were also shocking.,1,1,1
2626969,#MeToo I was walking home and a guy catcalled me. when I ignored him he started following me laughing at how I was walking faster,1,1,1
4454538,#metoo guys have groped my asses at party and yelled lewdness cross the street,1,1,1
11958067,Too many times. Once when I was asked to step in for an actress who couldn't perform a cast member continually and aggressively hit on me off and on stage. After he made a lewd remark about fucking me in front of the entire cast. Nobody said a word. I got him fired. #metoo,1,1,2
13092700,while I was working  he laughed and called me cute #MeToo,1,1,1
17100395,LITERALLY reading all these #MeToo statuses on my way to work while a stranger catcalls me :'^] Y I K E S,1,1,1
19063134,A boss who would rub my shoulders and waist + wouldn't let me work on the floor unless I gave him a big hug. I quit 8 days later. #MeToo,1,1,2
7564345,#MeToo Even got laughed at by the police woman officer when I said the guy grabbed me by force in an empty dark alley.,1,1,1
16828287,#metoo does groping  catcalling and inappropriate comments from your boss count?,1,1,1
1201359,#metoo Everyday catcalls and street harassment. The boss who propositioned me. The friend who assaulted me.,1,1,2
6453656,"At High School, a guy touched my tigh in class, another said I was his girlfriend and stuck me in a corner in class, another asked if I was singing"" in the shower and another said I got beautiful breasts. #MeToo""",1,1,2
19528413,#MeToo ...a vulgar old man felt he had the right to sexually harass me and my friend at a cafe. Another man asked how much we cost...,1,1,2
14956408,#MeToo @tufts 1985 A freshman I was sexually assaulted by a dormmate When reported I was told I ‚Äúkinda asked for it for wearing short skirts,1,1,2
14110950,I was 23 A women said she liked my shoes then gave me a 7 digit number of how many times she wanted to rape me. #MeToo,1,1,2
7694529,#metoo Co-worker did various things to harass me but the nail in the coffin was showing me/others his own dick pics. He was fired.,1,1,2
14558179,#MeToo I had to quit a job because my boss sexually harassed me. He'd smell my hair comment on my body visit my home address etc.,1,1,2
2184819,"Even though I never responded back to him, he would still send me messages telling me how badly he wanted to hold me and kiss me."" #MeToo""",1,1,2
15091619,6) I was 22 when I spoke up about a man stalking me & sending me explicit messages. I was told ‚Äòhe‚Äôs just like that‚Äô. #MeToo,1,1,2
13610744,#MeToo when I was 14 in school uniform. Modesty did not deter the 5 30-40 y/o men pulling up beside me in a van to yell sexual comments.,1,1,1
8270470,#MeToo sexual harassment is also prevelant in the entertainment industry. Married men sending flowers and creepy harassing messages? NOT OK,1,1,2
10553055,#MeToo Countless crowds where someone touches you creepy glances from men of all ages comments from afar lewd messages and more,1,1,1
12016168,Because a group of women shouldn't have to walk across the street to feel safe. They kept catcalling us anyways #MeToo,1,1,1
14480985,"In my mid-twenties I started responding to catcallers. They usually get angry (fuck you, it was just a compliment"") #MeToo""",1,1,1
15427556,#MeToo not a sexism problem imo but rather a problem of basic respect for the human race-every time this happens humanity hurts,1,1,1
16610010,#MeToo I was sexually harassed by my boss who had sent my husband out of town on a business trip. I said NO!,1,1,2
19500356,Me too. Harassed  cat called and touched(my body and my wheelchair w/o permission). Felt humiliated and uncomfortable #MeToo,1,1,1
3198610,"In 1997 I worked w/ a fmr Fox A Current Affair"" staffer known to harass women. I reported him to a Sr. Producer who fired him! #MeToo""",1,1,2
4651315,"When R women going to own up to their role in rape culture"" - ie. Slut shaming & sexually harassing women who said yes to sex w men? #metoo""",1,1,1
6927406,Lady at work always flirted with a manager. He finally acknowledged & asked her out & she filed harassment charges and got him fired. #MeToo,1,1,2
8430425,"#MeToo I've been sexually molested or harassed by many people. @LarryKennar asked me to undress at an audition"" in his apartment #Hollywood""",1,1,2
2136305,#metoo I was sexually harassed by a boss. I knew his wife & pregnant mistress. I said no & was demoted. The only advice I got: change jobs.,1,1,2
6603127,I was called a bitch and a snob for calling out someone for catcalling me #IwillStandUpAgainstYou #MeToo,1,1,1
8201194,He was my friend. He groped me in class and would rub up against my ass. Asked me questions about my sex life #metoo,1,1,2
7134514,An Asst Manager at @Arbys grabbed my cock and yelled We Have The Meats! #MeToo,1,1,2
2998783,In the 80-90's - None. A man told me every day that my place was at home and pregnant.  just because he could. HR told me I was at risk of losing my job because I spoke up. HR thought I was the problem not the men. Huh - go figure #MeToo,1,1,1
11477889,"I was 16 my boss grabbed me and asked do you want to keep your job"". I asked him if he wanted to keep his dick & his life? #MeToo #reported https:// twitter.com/warcorpse666/s tatus/921838215174160384 ‚Ä¶""",1,1,2
14035640,#YES4HER Inequality in power is the root of sexual violence. Victims were harassed bec. someone thought he/she was entitled to sex. #MeToo,1,1,1
8491640,#metoo I have had discrimination due to being female but totally forgot how my breasts were grabbed by a Navy Officer my 1st week on job.1/2,1,1,1
16203249, and strangers catcalled me. I learned to keep quiet  because even when I talked back they would comment on my body #metoo,1,1,1
17455607,"#metoo Eric Akoto of @LitroMagazine tried to kiss me during a job interview"". Was infuriating & humiliating. I walked out. #namedandshamed""",1,1,1
1624442,In 2014 my boss grabbed my ass after giving me a much needed raise. I became cold to him but kept quiet. He tried to get me fired. #MeToo,1,1,3
11767317,I already did a picture on Insta but #metoo for tonight when I was sexually harassed by drunk tradies even when my friend was yelling @them,1,1,2
12211836,It was the norm at a hotel I worked at to harass women  reported a waiter waving a cucumber with lewd remarks he was the boss's son #metoo,1,1,1
4209689,"A little late but... #MeToo , because too many men have yelled nice ass"" to me or slapped it without my consent.""",1,1,1
10571587,Lol to the guys who were too pussy to catcall me when i walked past but did it when they drove past me seconds later #metoo,1,1,1
10271721,#metoo i was sexually harassed by a guy on twitter he asked for nudes he had a gf at the time and called me a hoe,1,1,2
16394867,I got sexually harassed by my HR manager but I got fired instead (perpetrator was female) #metoo,1,1,1
17368418, shouts lewd comments.....and on and on and on....and worse... #metoo,1,1,1
3976565,#MeToo I was harassed mentally & verbally by a female director and nothing was done. She knew how to cover her butt. HR did nothing.,1,1,2
6178220,Why don't all the men who've sexually harassed women made crude remarks and abused their power  just admit it. It's all coming out now anyways. #MeToo #NoMeansNo,1,1,1
5499007,#METOO A store owner that was rubbing my shoulder I was 16. I told him if he ever touched me again I would have him arrested. Never did,1,1,2
7028021,#METOO A store owner that was rubbing my shoulder I was 16. I told him if he ever touched me again I would have him arrested. Never did,1,1,2
18151105,"#Metoo because i was never flirty & dressed slutty"" at my first ever job but did that stop my male coworkers from sexually harassing me? no""",1,1,1
13963052,I am so conditioned into thinking that men leering at me and catcalling me when I go out is normal and that's never okay. #metoo,1,1,1
5067192,At a privat party a Christian guy spend hours calling me a Heathen ect  because I wore a Pagan necklace. Later he pushed me up against a wall and tried to kiss me. When I pushed him off  he became extreemly angry/insulted and called me a slut among other less nice things #MeToo,1,1,1
14227812,always wore long shirts / jackets when I had my fitness tights on  bc military men would stare at & hit on me like I was fresh meat #metoo,1,1,1
12480867,"-U look tense. Lemme rub your shoulders"" -*Squirms* ""No, thank U"" -""C'mon, I'm not gonna bite U, unless you want too"" #MeToo #BelieveWomen""",1,1,2
9036817,It's apparently fine to be catcalled and stalked by your classmates.I'm not supposed to be pissed for that or else I'm tyrannical #MeToo,1,1,1
3999858,For when my friends and I were biking and a dad and his sons catcalled us from their truck #MeToo,1,1,1
3079429,At a gov't seminar  a guy asked for my number for future opportunities at ----. He used my number to greet me daily instead. #MeToo,1,1,1
